smile,tg_min,tg_max,tg_mean,VR3_A,AATS3v,AATS3are,AATS6are,AATS3i,ATSC7d,ATSC7v,ATSC3i,MATS1dv,MATS2d,MATS3d,MATS4d,MATS8d,MATS3s,MATS4are,MATS5p,MATS6p,MATS7p,GATS5d,GATS2s,GATS4m,GATS5v,GATS1are,GATS7are,GATS3p,GATS5i,BCUTd-1l,BCUTs-1l,BCUTi-1h,NssCH2,SdO,ETA_shape_y,AETA_beta_ns_d,ETA_dAlpha_B,CIC5,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SlogP_VSA2,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,MID_N,n6ARing,RotRatio,JGI3,JGI4,JGI6,JGI7,c1cc(Cl)ccc1Cl,C1CC(=O)NC1=O,c1cc(C)cc2ccccc12,c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,N1C(=O)CC(C2C=C(C)C3C(=O)NC(=O)C3C2)C1=O,C1CCCCC1,OC=O,N1C(=O)N(C=O)C(=O)C1,CCCCCCC,N1C(=O)C2ON(C)CC2C1=O,c1ccccc1C,c1cccc(S(=O)(=O)O[Na])c1,C(C)(C)CCCCCCCCC(C)C,C(F)(F)F,N1C(=O)c2cc(Cl)c(C=O)cc2C1=O,N1C(=O)CCC1=O,CCCCCCCCCCCCCC,c1ccc2c(c1)Sc1ccccc1S2,C1CC(C)CC(C)(C)C1,c1ccc2c(c1)Cc1ccccc1-2,c1ccc([Si](C)(C)c2ccc3c(c2)C(=O)NC3=O)cc1,c1cc2c(cc1C)-c1cc(C)ccc1S2(=O)=O,c1ccccn1,n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,c1ccc(C2(c3ccccc3)NC(=O)c3ccccc32)cc1,N1C(=O)NC(C)(C)C1=O,CC(C)CCCC,C1CC(C)(C)CC(C)(C)C1,N,c1cc2ccccc2c2c1C(=O)NC2=O,c1nc2ccccc2o1,N1C(=O)c2cccc3cccc(c23)C1=O,CCC[Si](C)(C)O[Si](C)(C)CCC,N1C(=O)C2C3C=CC(O3)C2C1=O,N1C(=O)c2ccc([Si](C)(C)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,N1C(=O)C2CCC(C3CCC4C(=O)NC(=O)C4C3)CC2C1=O,CCCCCCCCC,CCCCC,c1cccc(P(=O)(c2ccccc2)c2cc(C)cc(C)c2)c1,C1OCCO1,CCCCCCCCCCC,c1c(C)cc(C)cc1C,c1ccc2c(c1)-c1ccccc1C2,C=O,CCC,CCCCCCCCCCCC,N1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,C(=O)CCCCCCCCCC,c1nnco1,CCCC,c1cc2ccccc2o1,c1ccc(O)cc1,c1cnc(C#N)c(C#N)n1,C(C#N)S(C)(=O)=O,c1ccc2[nH]cnc2c1,c1ccc2c3c(cccc13)C(=O)N(C)C2=O,c1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccccc21,c1ncncn1,C(C)(C)CCCCC(C)C,CC#C,N1C(=O)c2cc3c(cc2C1=O)C(C)(C)c1cc2c(cc1O3)C(=O)NC2=O,CCCCCCCCCC,c1cnc2cc(S(=O)(=O)c3ccc4nccnc4c3)ccc2n1,N1C(=O)C2OC3C(=O)NC(=O)C3C2C1=O,c1ccc2c(C)cc(=O)oc2c1,C(=O)CCCCC,c1ccc(C)cc1C,C1CCCCCCCCCCC1,C,c1c(C)cccc1C,c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,CCCCCCCC,c1nc2ccccc2[nH]1,CCCC#N,c1ccc(C)c(C)c1,c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1,c1cccc(P(=O)(c2ccc(C)cc2)c2ccccc2)c1,c1ccc2c(c1)C(=O)N(C)C2=O,c1sccc1,c1cnc2ccccc2n1,c1ccc(N=Nc2ccc(N)cc2)cc1,O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,N1C(=O)N(C=O)C(=O)C1(C)C,c1ccc2ocnc2c1,C(=O)C1=C(C)NC(=S)N(C=O)C1,O[Si](C)(C)C,CCCCCC,c1cccc2c1C(=O)NC2=O,N1C(=O)NC(=O)C1=O,c1ccc2ncoc2c1,CC#N,CC(C)CCC,c1c(C)c(C)cc(C)c1C,c1nc2ccccc2oc1=O,CO,C1CC2CCC1C2,C12CC3CC(CC(C3)C1)C2,c1nc2cc(C)ccc2[nH]1,n1ncc2ccccc2c1=O,CC(C)CCCCCCCCCCCC,N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,c1cccc(O)c1,c1cc(C)cc(C)c1,c1cccc(C)c1,c1ccc(N=Nc2ccc(C)cc2)cc1,c1ccc(N=Nc2ccc(C#N)cc2)cc1,c1cccc(S(=O)(=O)c2ccccc2)c1,c1c[nH]cn1,c1ccc(C2NC(=O)c3ccccc32)cc1,C(=O)CC,CC(C)(C)C,CC,N1C(=O)c2ccc(C#Cc3ccccc3)cc2C1=O,c1ccc(N=Nc2ccccc2)cc1,ON1C(=O)c2ccccc2C1=O,n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O,c1cc2c(cc1)C(=O)NC2=O
CC1=CC(C2CC(=O)N(c3ccccc3)C2=O)CC2C(=O)NC(=O)C12,327.0,327.0,327.0,0.0301905851284688,0.3594603975681295,0.3702006596353553,0.3254345325902279,0.5328561424556142,0.4794171649707857,0.5334775302936585,0.6455182718988853,0.5683500032855491,0.361423310502455,0.2568320988493377,0.3707345131689449,0.5837749548697768,0.2036040626472428,0.4790904684482231,0.6268749153685506,0.4608209802422572,0.6419005063708004,0.3769161781723525,0.3867433662138253,0.396780836079118,0.4710636890697479,0.1345971963871143,0.4813450658106879,0.4306805278530775,0.2463055021369969,0.9990060804328548,0.7767629316656668,0.0007905142611903,0.0588235294117647,0.0921736768361196,0.783966877305733,0.0,0.5084838160136287,0.0901509579236716,0.0,0.0749336335442401,0.1516806288954234,0.1484947988814353,0.0303633997315489,0.0294135343540438,0.1111111111111111,0.0628584593046103,0.0171100682457955,0.2,0.0634271329677245,0.6399129934321897,0.5906781635982284,0.447379907415103,0.3953044949354178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)NC(=O)N(c2ccc(Cc3ccc(N4C(=O)N(c5ccc(Cc6ccccc6)cc5)C(C)(C)C4=O)cc3)cc2)C1=O,218.0,260.0,239.25,0.169814679152901,0.4614102349297629,0.3697248092204934,0.2240862517131754,0.4457885770441248,0.5522887370077844,0.5460124832058861,0.5726514440995686,0.7458917619958083,0.3032250860213479,0.2950176653243973,0.4252628726330979,0.6276650410878262,0.4133605913211703,0.3574198868690944,0.6805115371836282,0.2468218432452704,0.5292462929313948,0.4023150367788667,0.4115183198322549,0.447290169324869,0.4488973232929281,0.2396418638049284,0.0964634603163846,0.4781730885760774,0.2979301952695415,0.9997460861114558,0.7922183339038336,0.0027798807172887,0.0588235294117647,0.1086388150724199,0.3040477544485559,0.0,0.3555830881214201,0.3236811544388571,0.1022301386818762,0.0663741408747417,0.1516806288954234,0.264525586239146,0.1526100562707474,0.0628102254293471,0.260362339517786,0.2200000000000001,0.2645774889223595,0.0,0.2313224849411129,0.6022284674850649,0.6831661042704883,0.4919131527478237,0.4703609805755954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC2(CC(C)(C)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccccc4)C5=O)cc32)c2cc(Oc3ccc4c(c3)C(=O)NC4=O)ccc21,253.0,253.0,253.0,0.209893728325282,0.5801738406689724,0.3449854660237546,0.1813780834589748,0.1842398196572041,0.4945643035238604,0.410480957753745,0.453133074850587,0.7428391284647171,0.4317489153143747,0.3558608088915379,0.4350341973842679,0.7429714873149109,0.3983547289938751,0.5492046989036558,0.4430159565003437,0.5593554983465006,0.4427951495615279,0.3124649937784107,0.3246748801357921,0.3094737976590684,0.6373482273170281,0.2172360515057585,0.3568184930024688,0.4800428106449891,0.3635459176548284,0.9992208803691264,0.746127756754394,0.0007980494247386,0.0588235294117647,0.1020958643697155,0.4578654634920179,0.243137254901961,0.3451247620002028,0.4220453624693622,0.1821588905449904,0.0631951696073471,0.1516806288954234,0.1484947988814353,0.0699638675319991,0.163000298655257,0.2777777777777778,0.06,0.0179012893015028,0.0,0.0947296562170004,0.7475612887309451,0.4222925059093777,0.4459340300460725,0.439769914542655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(N2C(=O)c3ccccc3C2=O)CC(C)(CN2C(=O)c3ccc(C=O)cc3C2=O)C1,275.0,275.0,275.0,0.0610793435529024,0.4289301632819781,0.2953325009425351,0.2534083255371584,0.2993906381903048,0.3225398260948278,0.341336378474628,0.3048102478254144,0.7115059356992959,0.3544716250712472,0.4913007386086304,0.5677450937398687,0.5158768738030649,0.5294292976222935,0.5629328888733126,0.4203667491970337,0.6276576745025718,0.4200478186942943,0.4569371427378735,0.3725100007708244,0.1653335642038713,0.6322668459519474,0.0754089939220025,0.5613489468684856,0.7093248089256189,0.3850048890284855,0.7024142594300891,0.7401910210990625,0.0010733999009628,0.1176470588235294,0.1732389388126365,0.4478809160380413,0.0,0.445786150916925,0.2823806075664339,0.0,0.2118185459700042,0.2795753018828583,0.4422422771538164,0.0349819337659995,0.168073956491956,0.1111111111111111,0.0228266345295404,0.0307076169045603,0.2,0.1429565102182769,0.8963630182589661,0.7196768430047388,0.4965556847078459,0.4633569562629556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)CC(C)(C)C1,266.0,266.0,266.0,0.079304335979571,0.4020403965913167,0.3391142391507817,0.1270113794853773,0.3357239104765961,0.3927806035337565,0.4445052521966652,0.3826442898426994,0.7993626324246594,0.3287912029422376,0.5152585268641547,0.6443825131627658,0.544914588243595,0.4081801305151924,0.7203368353282429,0.5268863685846656,0.7169317475379728,0.5697918450565905,0.2201218731988772,0.2422499715193569,0.0311657612732171,0.623881594065792,0.1981294098121321,0.7256970573726235,0.6875007451829308,0.2404690548215097,0.999221010669144,0.7449072935466372,0.0007900157840268,0.088235294117647,0.0974066427580935,0.5085160659845417,0.1878787878787874,0.4592948221568316,0.5029649567416599,0.0910794452724952,0.0705107715510224,0.2914682798368526,0.2605918597851627,0.1049458012979986,0.1022447928766227,0.1111111111111111,0.0,0.0178833271994862,0.2,0.0861156940452093,0.8443418475023843,0.5980424143556297,0.5805281155780189,0.4035476927802942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)CC(C)(C)C1,311.0,311.0,311.0,0.0581997572500146,0.4258081487236983,0.259105703054161,0.1193739204722716,0.2721164191759833,0.40996305518646,0.4267675470737569,0.3889263459154487,0.7958845513059016,0.3297971177346286,0.5086162632778597,0.6790167792433351,0.6002353868964935,0.4496413024091714,0.7525155322889829,0.5644233481780367,0.6633721963176716,0.5740916777541641,0.2389519201726264,0.2109763153591954,0.049467837876172,0.5752899077963114,0.1370211745217568,0.9653755907183676,0.6874448801256253,0.2675771463684534,0.999221019593964,0.7449073488185198,0.0007891730620039,0.088235294117647,0.0990938790968058,0.5364958384483675,0.0,0.3972529812606461,0.5116367663406544,0.0,0.0705107715510224,0.2914682798368526,0.2605918597851627,0.1655674173534859,0.0294135343540438,0.1666666666666667,0.0,0.017965051290941,0.2,0.0261170547514159,0.7770065792871221,0.5510603588907036,0.577647232098375,0.3774480386620316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(C)(c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)c2cc(N3C(=O)c4ccccc4C3=O)ccc21,300.6,331.0,318.5818182,0.1131414635739561,0.6457433922948986,0.3344425608462997,0.2054693354069261,0.1445175464305794,0.4313923715291899,0.5426491248870087,0.4757998835198173,0.7004798580010123,0.4263399440578197,0.2257645588167262,0.3879798721186804,0.4208312360564423,0.5163632907267978,0.5302688825584501,0.5320775909655606,0.6164435829900592,0.5786892758553859,0.2412200883960116,0.4543943945768898,0.3700719974878081,0.592985582936393,0.0595086098507847,0.227136657834456,0.4845093184102397,0.3844729215382251,0.7023904205861715,0.7580707767434118,0.0010810045387339,0.0294117647058823,0.1750312016384567,0.5391040431512576,0.0,0.3608745031232246,0.2231134631378696,0.0,0.12812294050686,0.0,0.2128958392038132,0.1526100562707474,0.1386604221379122,0.1666666666666667,0.1,0.0325487847580154,0.0,0.0914096916299559,0.7633916316441145,0.5263120200533172,0.466169065706863,0.656782127938486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(/C=C/c2ccc(N(CCOc3ccc(C(C)(C)c4ccc(OCCN(c5ccccc5)c5ccc(/C=C/C6=CC(=C(C#N)C#N)CC(C)(C)C6)cc5)c(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)cc3)c3ccccc3)cc2)=CC(=C(C#N)C#N)C1,220.0,220.0,220.0,0.4184584132468217,0.4955328849143966,0.2736031132142407,0.189326521885027,0.2989324958861097,0.4375462619258606,0.657085183940236,0.3377374693562965,0.6782598991473623,0.2226437203159196,0.4401620719200717,0.5762265259318479,0.5651869144174042,0.4983079663138856,0.5844398681873522,0.5225973156682718,0.4140072851776025,0.7041888153356358,0.2581377446944571,0.3153067149042052,0.3056365898006934,0.5441932005246379,0.2744365237199371,0.5754290387188838,0.4640187498697156,0.3658156192268177,9.593514977090932e-05,0.7686037318962786,0.0091798267608664,0.2352941176470588,0.1221815361420737,0.2573403858191921,0.3100000000000003,0.2884667802385004,0.4698859207218523,0.4616672874354094,0.3286917331063141,0.1516806288954234,0.4179690478710039,0.4633005160749164,0.1092468877838684,0.0833333333333333,0.4400954743252102,0.6594074932240046,0.4,0.3402275781130408,0.2591021734714609,0.3476826749898617,0.3538035108213471,0.3457031981781423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CC1(C)CC(/C=C/c2ccc(N(CCOc3ccc(C(C)(C)c4ccc(OCCN(c5ccccc5)c5ccc(/C=C/C6=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C6)cc5)c(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)cc3)c3ccccc3)cc2)=C/C(=C(/C#N)S(C)(=O)=O)C1,234.0,234.0,234.0,0.4160860586930091,0.4846995508912487,0.3188632786540277,0.1954377454914899,0.3220721978544416,0.6133569626512303,0.4744429021788676,0.4076700745425973,0.5893453997450909,0.2742756263353946,0.4474236131349458,0.5775437733702227,0.6721448634129742,0.3069247110595503,0.616249942312813,0.5843251615797554,0.327153566608689,0.6380864119713862,0.2821533940487207,0.428583259166482,0.2950176096227932,0.5551299969654733,0.2275576617882495,0.6204493872204083,0.366902963993135,0.3646352672255787,0.0054409803707269,0.0219913901177511,0.0081610466923551,0.2352941176470588,0.4046258847448779,0.2127080067085776,0.2980769230769229,0.2491645917966182,0.4818011003587297,0.4616672874354094,0.4747065402645835,0.1516806288954234,0.7186272709536379,0.4357571722880664,0.1456625170451579,0.0833333333333333,0.600209768773228,0.467096601159905,0.4,0.3656387665198239,0.3523896420171187,0.300602266214013,0.3605413413281521,0.3475431337281609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CC1(C)C(=O)N(C=O)C(=O)N1C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,156.0,156.0,156.0,0.189039269856832,0.6765425614129469,0.6694897340193662,0.4576257624676088,0.3672459090599504,0.6025011910730512,0.5479128674266429,0.5230332266543206,0.6171577824001879,0.4119856245287926,0.137774522250283,0.3073071468402844,0.5454117053524908,0.3497489079496743,0.3173779121196625,0.7143893381626878,0.3165204169733514,0.5210652358953392,0.3230955934733425,0.6151273465802942,0.5462313863403236,0.5137836639726594,0.1762265563522995,0.1071146521219805,0.4362105441917049,0.1975035022985934,0.7020705610984717,0.7922496706821425,0.0026446178093886,0.0,0.3891188084501044,0.6847519384266453,0.1291666666666659,0.5806005110732544,0.300519851228812,0.0910794452724952,0.0649277708995129,0.2795753018828583,0.5541342989394717,0.0533913968430339,0.2652027723375165,0.2777777777777778,0.0,0.2745725215423745,0.0,0.1567023285084959,0.7295962500876059,0.5991458474622876,0.3549513003949839,0.5208710548554801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(COc1ccc(N2C(=O)c3ccc(C(C)C)cc3C2=O)cc1)Oc1ccc(N2C(=O)c3ccccc3C2=O)cc1,234.0,234.0,234.0,0.1749722684623929,0.4956524771312577,0.4426754034281894,0.2979621693585477,0.4255777283874868,0.439475499552366,0.5227513831304615,0.6469311541885838,0.7128657028162957,0.5611798916699389,0.4347393759931374,0.4369108291886027,0.4134716915123608,0.4722059106529608,0.3764198009076182,0.629013625873185,0.2948350759885449,0.6296596447912307,0.3918169235330883,0.6145032258580456,0.4346574311036342,0.4588594950448483,0.215581784318759,0.3721335075818383,0.3160035284650054,0.2665757909396714,0.9999962177578396,0.8634924565991138,0.001081730264449,0.0294117647058823,0.1048113406138503,0.6341451325749318,0.2952380952380954,0.4190800681431003,0.2546913847755914,0.1821588905449904,0.0,0.0,0.2787160769181074,0.0570065064492606,0.0294135343540438,0.3888888888888891,0.0884799035886212,0.032121934802586,0.0,0.2956228325053895,0.4802326193754185,0.5969926945173428,0.3856361011061165,0.391656189669145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(c1ccccc1)(c1ccccc1)c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)c1,293.0,293.0,293.0,0.10790624752991,0.642696545277683,0.3786008790813979,0.2024518091253417,0.2074658514399754,0.500447033513454,0.5741089293924068,0.6217422305214582,0.5501412049496137,0.3948203547354899,0.2170368093696161,0.3596632698316817,0.5984550702158573,0.4110508072776244,0.4480230029935156,0.7269160145246975,0.4017061833224283,0.5602652814221709,0.2285390078416533,0.5131332844025809,0.4679892387203317,0.4546800711421084,0.1824518329635077,0.1877182044561467,0.3466336031303533,0.2173340010367036,0.9992235029659112,0.7768808403904082,0.000795559251193,0.0,0.1031905403579939,0.4422423301033776,0.1441860465116269,0.352482072818035,0.190031283489134,0.0910794452724952,0.0631951696073471,0.1516806288954234,0.1484947988814353,0.0909324240832309,0.1386604221379122,0.1111111111111111,0.18,0.0184990529411062,0.0,0.1833523843772877,0.5415409654356094,0.160468333780742,0.3573523856741658,0.3885116639628204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CC(c1ccccc1)(c1ccccc1)c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1,293.0,293.0,293.0,0.1057467025890464,0.642696545277683,0.3786008790813979,0.1734623288071914,0.2074658514399754,0.5798119234355626,0.5844779826929478,0.6217422305214582,0.5501412049496137,0.3708722556075514,0.153767391515685,0.2730158678101636,0.6768244420712388,0.4155493109310837,0.426843366281822,0.685634853340993,0.4086904734182561,0.5726811331026259,0.1560613043895711,0.5145336913561884,0.5007987673352159,0.5177637437242446,0.1824518329635078,0.1154446716295808,0.3466336031303531,0.2164564061487123,0.9992235046322212,0.7769088090442933,0.0007955574349001,0.0,0.1009271984998275,0.4422423301033776,0.1441860465116269,0.352482072818035,0.190031283489134,0.0910794452724952,0.0631951696073471,0.1516806288954234,0.1484947988814353,0.0909324240832309,0.1386604221379122,0.1388888888888889,0.1600000000000001,0.0184096840463829,0.0,0.1833523843772877,0.5415409654356094,0.2341322625172551,0.3211228337460969,0.4571018387050759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CC(c1ccccc1)(c1cccc(N2C(=O)c3ccccc3C2=O)c1)c1cccc(N2C(=O)c3ccc(C=O)cc3C2=O)c1,311.0,311.0,311.0,0.090360862084072,0.6904031446068469,0.3523637942456594,0.2698903884980406,0.1631138949545079,0.452416100785432,0.5512774329773131,0.5871609583938041,0.5405188473795745,0.4635791449399647,0.247956709837093,0.4082001726393364,0.5020978062710362,0.5200546641796898,0.4490892915784739,0.7599085733700096,0.3679918091000542,0.5828582021680346,0.3645391513491453,0.6057358279530278,0.4308530990679282,0.3863933702134925,0.0597211930387695,0.2411608457096433,0.3626200933802314,0.2609647592574081,0.7027088303899092,0.7768497369224212,0.001081627404476,0.0,0.1798490724377506,0.4770593859004902,0.0,0.3444711166176237,0.2263055505101199,0.0,0.12812294050686,0.0,0.2128958392038133,0.1176281225047479,0.1386604221379122,0.1944444444444445,0.2228266345295405,0.0324590917051668,0.0,0.1775959723096287,0.5956614364404689,0.243044383191764,0.3637916433537659,0.3702025113227145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
