smile,tg_min,tg_max,tg_mean,VR3_A,nS,ATS8i,AATS6Z,AATS3v,AATS7v,AATS3are,AATS6are,AATS1p,AATS1i,AATS3i,AATS4i,ATSC7d,ATSC7v,ATSC3i,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS3s,MATS5s,MATS8m,MATS4are,MATS5p,MATS6p,MATS7p,GATS2d,GATS5d,GATS1s,GATS2s,GATS4s,GATS5s,GATS4m,GATS5v,GATS1are,GATS3are,GATS7are,GATS3p,GATS5i,BCUTm-1h,C1SP3,Xc-5d,AXp-1d,Xp-7dv,AXp-0dv,NssCH2,NddssS,SdO,SssO,ETA_shape_y,ETA_beta_ns_d,AETA_beta_ns_d,AETA_eta,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_C,IC2,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SMR_VSA6,SlogP_VSA2,SlogP_VSA10,SlogP_VSA11,EState_VSA4,EState_VSA5,VSA_EState8,MDEO-11,AMID_O,n6ARing,RotRatio,JGI3,JGI4,JGI6,JGI7,c1c(C)cc(C2(c3cc(C)cc(C)c3)c3ccccc3-c3ccccc32)cc1C,c1cc(Cl)ccc1Cl,C1CC(=O)NC1=O,c1cc(C)cc2ccccc12,c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,N1C(=O)CC(C2C=C(C)C3C(=O)NC(=O)C3C2)C1=O,C1CCCCC1,OC=O,N1C(=O)N(C=O)C(=O)C1,CCCCCCC,N1C(=O)C2ON(C)CC2C1=O,c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,N1C(=O)C(c2ccccc2)=C(c2ccc(C3=C(c4ccccc4)C(=O)NC3=O)cc2)C1=O,c1cccc(S(=O)(=O)O[Na])c1,C(C)(C)CCCCCCCCC(C)C,C(F)(F)F,CCCCCCCCCCCCCC,c1ccc2c(c1)Sc1ccccc1S2,C1CC(C)CC(C)(C)C1,CCCCCCCCCCCCCCCC,c1cc2c(cc1C)-c1cc(C)ccc1S2(=O)=O,n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,c1ccc(C2(c3ccccc3)NC(=O)c3ccccc32)cc1,CC(C)CCCC,C1CC(C)(C)CC(C)(C)C1,N,c1cc2ccccc2c2c1C(=O)NC2=O,CCC[Si](C)(C)O[Si](C)(C)CCC,N1C(=O)C2C3C=CC(O3)C2C1=O,CCCCCCCCC,CCCCC,c1cccc(P(=O)(c2ccccc2)c2cc(C)cc(C)c2)c1,C1OCCO1,CCCCCCCCCCC,CCCC,c1cnc(C#N)c(C#N)n1,C(C#N)S(C)(=O)=O,c1ccc2[nH]cnc2c1,C(=O)CCCCCCCCCCCCCCCCCCCCC=O,c1ccc2c3c(cccc13)C(=O)N(C)C2=O,c1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccccc21,c1ncncn1,C(C)(C)CCCCC(C)C,CC#C,N1C(=O)c2cc3c(cc2C1=O)C(C)(C)c1cc2c(cc1O3)C(=O)NC2=O,CCCCCCCCCC,N(C=CC)C=CC,N1C(=O)C2OC3C(=O)NC(=O)C3C2C1=O,c1ccc2c(C)cc(=O)oc2c1,c1ccc(C)cc1C,C1CCCCCCCCCCC1,c1c(C)cccc1C,c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,CCCCCCCC,c1nc2ccccc2[nH]1,c1ccc2c(c1)-c1ccccc1C2c1ccc(N)cc1,CCCC#N,c1ccc(C)c(C)c1,c1cccc(P(=O)(c2ccc(C)cc2)c2ccccc2)c1,c1cnc2ccccc2n1,O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,N1C(=O)N(C=O)C(=O)C1(C)C,C(=O)C1=C(C)NC(=S)N(C=O)C1,O[Si](C)(C)C,N1C(=O)NC(=O)C1=O,CC(C)CCC,c1c(C)c(C)cc(C)c1C,c1nc2ccccc2oc1=O,c1cc(C2(c3cccc(C)c3)c3ccccc3-c3ccccc32)cc(C)c1,CO,n1ncc2ccccc2c1=O,CC(C)CCCCCCCCCCCC,N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,c1ccc(N=Nc2ccc(C)cc2)cc1,c1ccc(N=Nc2ccc(C#N)cc2)cc1,CCCl,c1c[nH]cn1,CC(C)(C)C,N1C(=O)c2ccc(C#Cc3ccccc3)cc2C1=O,c1ccc(N=Nc2ccccc2)cc1,ON1C(=O)c2ccccc2C1=O,N1C(=O)C2CN(C)OC2C1=O,n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O,c1cc2c(cc1)C(=O)NC2=O
O=CNc1cccc(P(=O)(c2ccccc2)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccccc7C6=O)c5)c3)C4=O)c2)c1,150.0,262.0,187.3333333,0.2074696058638289,0.0,0.3574391236994836,0.3108405911778682,0.6931968220344887,0.4797763277732894,0.3355318834199754,0.2906876638036442,0.5921271711028719,0.2295411965088583,0.1953223309016349,0.247547434071488,0.5099048042324195,0.508949205746058,0.5323061671208567,0.2489049774311233,0.2477062537818949,0.4906198725010454,0.4350019546113159,0.3957859824142643,0.4254446438695224,0.5582736799938574,0.3964318439981648,0.6369393248336905,0.2877568910205963,0.6220110962400447,0.2766964113924683,0.6199335714053918,0.298678876741612,0.4269727494903362,0.4691220195220678,0.8785458635442003,0.8368888201815251,0.6517875127446402,0.6482191549673064,0.382367144851558,0.292655388759292,0.2283850734744851,0.2360480689849849,0.8534816107903845,0.2487544004225476,0.2342499270851678,0.0,0.3968004641577135,0.2658335436258987,0.5575020171559192,0.3926711114536454,0.0,0.0,0.4426671613863331,0.0,0.3193178348671873,0.1176470588235294,0.1823529411764698,0.3177022139166291,0.7404420208818747,0.1581821825834255,0.7990703244726609,0.3788044150503455,0.3800119323256712,0.5691130481446878,0.0,0.2900009264137961,0.2746839605011984,0.3015800112272821,0.0,0.0533913968430339,0.1456625170451579,0.0094339228249859,0.4029729665085895,0.3565858418247043,0.0,0.2618489125726382,0.492955253595428,0.1708773671891632,0.3102907606537,0.3240555507978249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccccc6C5=O)c4)c2)C3=O)n1,156.0,156.0,156.0,0.1729816180265752,0.0,0.2321067119737373,0.3582708576944088,0.6865608656068957,0.5430505495322766,0.4432146401170977,0.3608559591035867,0.5005124545635666,0.3777563777148511,0.2947739105154507,0.3161447357488454,0.507075808478781,0.5436156630226766,0.5721175887636402,0.3282693709152023,0.2823162593403503,0.456182609471513,0.4602378004289752,0.3608719488695113,0.4258895740876343,0.4686803150732627,0.3341168283157407,0.612495797220153,0.3426805789690073,0.7378832132090202,0.331351886612449,0.6561562165265842,0.2433125684185823,0.4208001172145884,0.3818205375498094,0.778330771979385,0.73748172184769,0.6821022253094897,0.6160593313389253,0.3587271201214765,0.2714911622391023,0.2593634182551904,0.2548403975892463,0.7390559938790907,0.2118911679440484,0.2342332589735234,0.0,0.2666149357080994,0.2755611749444497,0.3438855197900982,0.3022498153486435,0.0,0.0,0.3436348521674733,0.0,0.4370358093078036,0.1176470588235294,0.2296296296296296,0.2211875855441565,0.6564031163820596,0.3168969651082102,0.701921804415115,0.4893281206661866,0.2922361048447118,0.2506462686473586,0.1421860173054295,0.2900009264137961,0.3257442858798432,0.3050393424019968,0.0,0.0533913968430339,0.1820781463064473,0.0094339228249859,0.3243271899513834,0.4103373762304688,0.0,0.2423320162180564,0.5084463630963219,0.2301982682896216,0.3526711382280904,0.3792924446655167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)c1,311.0,311.0,311.0,0.1487088263890669,0.25,0.1446507608175243,0.3399602469071074,0.6864389556739302,0.5286914055154603,0.5391784429283608,0.4511612869894179,0.4483014436635066,0.3742258076551206,0.2891066600774294,0.3817200784293275,0.5200246389760773,0.5436166256016038,0.5215714946337026,0.2707055884033096,0.2835055406264329,0.3421143271871771,0.3349992568710157,0.2272387368789938,0.437329980983989,0.4472875631908666,0.1944734199443394,0.8449622205589736,0.1911944191156196,0.852605915796661,0.4482900709513067,0.5113882397409159,0.2629994811712709,0.3151202720745411,0.4766262863685877,0.6740577414006554,0.7558253163588965,0.8131388184065866,0.6618524935821462,0.3369170227104836,0.183374045295949,0.2367730536469445,0.2077069583659052,0.5215309052683131,0.1610113838442145,0.2512649187277522,0.0,0.2621034408818954,0.2677768074234796,0.2162170994500453,0.2687367941086314,0.0,0.3333333333333333,0.3940331691723107,0.0,0.5068073201278595,0.1176470588235294,0.2530612244897959,0.1399190923456984,0.6015080941621627,0.4190800681431003,0.6190873227333247,0.4862959463053398,0.2044602773637524,0.1976760526489964,0.0,0.2900009264137961,0.3609233877348301,0.3015800112272821,0.0,0.0533913968430339,0.4005719218741841,0.0094339228249859,0.4581710312062801,0.5588580923850799,0.0,0.2374277704674179,0.5206161603672397,0.4499634359003216,0.3855658878224666,0.5718237189611672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(Oc6ccc(N7C(=O)c8ccccc8C7=O)cc6)cccc45)cc2)C3=O)c1,263.0,263.0,263.0,0.1888803461275798,0.0,0.1996709117209805,0.2626828094858465,0.640202003717197,0.4602425337342211,0.5173495353437549,0.3725092126070999,0.3766031058793793,0.3663789641927923,0.3307784980110746,0.3305891736525295,0.5695072538519493,0.481046145547813,0.5783956215019647,0.4499636485358132,0.2308036456567063,0.4069232366781147,0.4032885390359643,0.320501305461,0.3177953411235131,0.3809168589728609,0.3326520382792443,0.7078130413471341,0.2328432471689139,0.8561814916042679,0.3086257220689364,0.4775993277064984,0.2190388498695884,0.4327696279812315,0.2772964508813456,0.6467924476564644,0.6039521232581987,0.7563024103424376,0.4971719562346741,0.3390042620671891,0.2624277012842642,0.404412422252083,0.1351886911965912,0.351993160702163,0.1267124908104318,7.059570343331822e-05,0.0,0.1751490739395985,0.2619181801092001,0.1778000069886957,0.2175334362610721,0.0,0.0,0.2468317651732484,0.2969804046321974,0.5572090561058954,0.2352941176470588,0.4275862068965514,0.180505503967096,0.6019006215740137,0.4383481172531294,0.7314291443717623,0.5041933717813176,0.3866191679087428,0.3233949637717416,0.0,0.2900009264137961,0.2746839605011984,0.3015800112272821,0.3333333333333333,0.1120818728551571,0.1092468877838684,0.0094339228249859,0.1442469970476353,0.4734542699185888,0.0,0.2516734366954631,0.3369099009441415,0.4677499071277454,0.2515638359780329,0.2633675643838581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc5ccc(Oc6ccc(N7C(=O)c8ccccc8C7=O)cc6)cc5c4)cc2)C3=O)c1,286.0,286.0,286.0,0.2167698329900096,0.0,0.1805965563355495,0.2638595430756031,0.6317029533629223,0.4941841883870699,0.514690629880906,0.3926446918818898,0.3766031058793784,0.3663789641927923,0.330798423702018,0.3393182506733669,0.5347201559191326,0.5243807356577609,0.5788108821372628,0.4413335080311825,0.1740318100601271,0.3453933892710173,0.3206774218822849,0.2951279961133955,0.3724519863051028,0.3458583566918625,0.3293237845200551,0.6684763100889595,0.2864078861415089,0.8099191877160771,0.3710958218662315,0.5737448915782608,0.2550775079467053,0.3694782385366456,0.2811684188333676,0.625989244816707,0.5881768592229591,0.7780278528903737,0.4974718720305191,0.3613194551981524,0.2624277012842642,0.4287862617018143,0.1637041716339866,0.3579747489428616,0.1667716303915206,7.059398958508822e-05,0.0,0.1532665351679623,0.2545884495193062,0.1755336259170542,0.2175334362610721,0.0,0.0,0.2454139992070533,0.2900705640942382,0.5572090561058954,0.2352941176470588,0.4275862068965514,0.168807985681033,0.5888146070514793,0.4383481172531294,0.7314291443717623,0.4981456620210678,0.3866191679087428,0.1976760526489964,0.0,0.2900009264137961,0.2746839605011984,0.3015800112272821,0.3333333333333333,0.1120818728551571,0.1092468877838684,0.0094339228249859,0.1390450155945773,0.4728618121146168,0.0,0.2516734366954631,0.3355685028064679,0.4934293066043281,0.3255990341585176,0.3090249296809594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccccc9C8=O)cc7)cc6)NC(=O)c6ccccc65)cc4)cc2)C3=O)c1,328.0,328.0,328.0,0.3355951634215558,0.0,0.2388614665026369,0.2106217456546253,0.6459715572641956,0.357705440568421,0.4779483937020381,0.3263275000448478,0.3809839561319283,0.3681908157051339,0.3057985238990577,0.304268732148059,0.6866253250056512,0.5685535517272275,0.5339555890621458,0.4436500816257004,0.2102820750227704,0.4369126651059778,0.4088190473982919,0.2792850963462067,0.2235361568481352,0.3806516037555425,0.4163294309702158,0.7913740749886624,0.2320535403468565,0.7103627963536157,0.2501875673616995,0.5729886277062513,0.2750501463750849,0.3835081750723604,0.2888756365815816,0.6016162137379102,0.5309974934147806,0.601216791103917,0.487149328299185,0.4522695194872306,0.2663874676712061,0.3751390843271045,0.230103303852301,0.3395181820918439,0.2002226708140081,8.994009755902699e-05,0.0,0.2600355370705541,0.2305696527182945,0.2590577913402106,0.2280623104276253,0.0,0.0,0.3255249761722333,0.2933418465585192,0.4794176774505648,0.2352941176470588,0.3542857142857137,0.2629998703323916,0.6660311453056109,0.4190800681431017,0.7499872685322178,0.5532451275472106,0.4888493065906189,0.2626038235485093,0.1516806288954234,0.2900009264137961,0.3352023832398059,0.3015800112272821,0.3333333333333333,0.1443238209262649,0.1092468877838684,0.0094339228249859,0.1879064365967729,0.4256827204569294,0.0,0.2481120201384519,0.3941222605908766,0.4165647609678357,0.3037318226104404,0.4698409729474565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4sc(-c5ccc(N6C(=O)c7ccccc7C6=O)cc5)c(-c5ccccc5)c4-c4ccccc4)cc2)C3=O)c1,334.0,334.0,334.0,0.1970244951256465,0.25,0.3276052510528636,0.3243547061463091,0.6951206867628373,0.5699428300885314,0.3476422766651761,0.3200117614630002,0.4713539101723614,0.2419914441837853,0.2066291142487513,0.1925570883346257,0.5352985267549432,0.3653154950259643,0.666254960037423,0.4217662321530979,0.221858007955612,0.4948316966823557,0.5374688780003166,0.4710122582109648,0.4143630403682819,0.4540427157789664,0.438081740718986,0.7363225286976052,0.4449654031453213,0.7396020800838234,0.2059155816109716,0.4193640538627136,0.1746116865173507,0.614868401731678,0.2067017703877636,0.5975889158422185,0.4995220618902186,0.6391642313995956,0.6403754667220447,0.3223415369193516,0.1708443424030113,0.2059478002494777,0.1199694208479686,0.2798932923446463,0.1817388991625267,0.2511985222591136,0.0,0.2121869369999924,0.2513758941964408,0.3453027982218657,0.3180477679144022,0.0,0.0,0.2567440019689664,0.0,0.5293859729372971,0.1176470588235294,0.1968253968253961,0.2982537888984095,0.6442603826566731,0.2483437440848003,0.8133486537550976,0.3979291804019411,0.2044602773637524,0.4413682284542441,0.0,0.2900009264137961,0.2746839605011984,0.3015800112272821,0.0,0.2617039136262116,0.1386604221379122,0.0094339228249859,0.1623792919405872,0.2519866694421079,0.0,0.221994965387036,0.3444110527189944,0.5073898858075049,0.0670983466211342,0.076394487084089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(C(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccccc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,308.0,308.0,308.0,0.2682826379898747,0.25,0.3732832194089986,0.3111332286324537,0.6947282908495839,0.5638919888401841,0.3459768668745817,0.3160617822622895,0.4745341494065673,0.2119011175713385,0.1916703983671484,0.1949365287787996,0.5380560472762239,0.3467020882296603,0.6353494373935233,0.4212612102826992,0.2142569583716928,0.4752752029194379,0.487528709537917,0.4699374896602606,0.4193321118580623,0.481970842190116,0.4636299322085576,0.7537329569865823,0.3697630685320058,0.7107655645219805,0.2104802781912328,0.4250829192894681,0.1975203646567377,0.5921582171524152,0.2089474021225223,0.6148732836515769,0.6204800963315454,0.6157821018844909,0.6355095078340285,0.3455901913626096,0.1456736018432952,0.1984924190345892,0.1194446522996021,0.2976876183231071,0.2006451147740441,0.2511985290487065,0.0,0.2510706183236599,0.2565382610589113,0.3742404203215265,0.3111998203827784,0.0,0.0,0.3364035673224497,0.0,0.530716464488287,0.1176470588235294,0.1746478873239436,0.3245868938339552,0.6900301125035064,0.2547928113827769,0.8143382558945693,0.4408014034986653,0.2044602773637524,0.57122377025327,0.0,0.2900009264137961,0.3339326846810281,0.3015800112272821,0.0,0.2617039136262116,0.1750760513992017,0.0094339228249859,0.2338445950737236,0.2676223936355475,0.0,0.2437591776798825,0.3289124743268559,0.4740184883088646,0.0783739951969091,0.0851773774525985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc2c(c1)Cc1cc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)ccc1-2,224.0,224.0,224.0,0.1800103797153067,0.0,0.1826698729798286,0.2419060778505279,0.6332806079853851,0.4971901261295752,0.471789289312881,0.3954595006025747,0.3669996608231556,0.5022217420099864,0.3473472874463938,0.3763548142740003,0.4856988116407741,0.4955370646666654,0.5548696300256544,0.4235675879373664,0.1820824281457079,0.3686665839428925,0.3276414887183898,0.2429979709405106,0.3765241248229996,0.3487197752410113,0.3317962848172767,0.622088190371225,0.3642318111453508,0.8002964068126177,0.4349655608051171,0.5325880351070719,0.2715460193094389,0.3396314272626144,0.2273660018727441,0.507561095398805,0.4751046228458607,0.7825874325708024,0.4498480709051831,0.3763702980100052,0.2708003057588242,0.2910592784015245,0.1574410581688058,0.3919042239860714,0.2006388779450093,6.823533927252656e-05,0.0,0.1751490739395985,0.2226044795396342,0.2116042136248141,0.2184941044454271,0.0294117647058823,0.0,0.3190898821678501,0.0,0.6458046339640063,0.2352941176470588,0.4350877192982458,0.1899909269741709,0.5785846716051397,0.4546160973131299,0.7052557058089541,0.5220440881509176,0.4089205547275048,0.3304243343984799,0.0,0.4409179418891053,0.3364720817985835,0.5159289395150497,0.0,0.1746346289540085,0.1820781463064473,0.0094339228249859,0.2447076788356906,0.3775005682254649,0.0,0.1848283874715592,0.4522901616518306,0.4279854845690315,0.3573110822316522,0.3149625366083594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc2c(c1)-c1cc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccccc7C6=O)c5)c3)C4=O)ccc1C2,248.0,248.0,248.0,0.177153570391008,0.0,0.2741408378671951,0.3330231225204885,0.6973418766636464,0.518593778363996,0.3664850373254968,0.3341048072735844,0.5212013766481609,0.2603806272467803,0.1939591547507362,0.2605173301111509,0.5033420983901964,0.5648422256180836,0.5363525057171354,0.3486498535113239,0.2289364496413054,0.4683154828331954,0.4060342103773436,0.3235081664003904,0.4646219088804024,0.5036492822799107,0.3898699869163307,0.5968265168118262,0.3406672993525462,0.7683293199805338,0.2864761289363105,0.638509422740013,0.2713178631835021,0.4153217380968462,0.3278241414885861,0.70411523396006,0.6677666900204037,0.6651898502856002,0.5864088034784922,0.3304391338734891,0.2362120789103119,0.2159572068897046,0.2370158122092115,0.6942889787132206,0.2570822154566644,0.2342332651424012,0.0,0.3053346023892128,0.1906842744369452,0.4247859749882725,0.3251174583699652,0.0294117647058823,0.0,0.3516607461617267,0.0,0.5166843743209594,0.1176470588235294,0.2032786885245901,0.2837970649113565,0.6649181895003642,0.2564861619236466,0.7847412091397155,0.5620666347043952,0.2922361048447118,0.383394550396842,0.0,0.2900009264137961,0.2746839605011984,0.3015800112272821,0.0,0.2096165627200082,0.1092468877838684,0.0094339228249859,0.3026652680830869,0.3426089856600037,0.0,0.1977434145464352,0.4632311452578868,0.2510078248126731,0.3440884778805857,0.397855138205846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(Sc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccccc9C8=O)cc7)cccc56)cc3)C4=O)cc2)cc1,265.0,265.0,265.0,0.2489508952259742,0.25,0.2258640426451227,0.2578266605271808,0.6514104764238616,0.4584191534190454,0.4624708005301312,0.3293190593024584,0.432890650945668,0.296278583856596,0.2791338397733556,0.2862350653758838,0.5753813541487547,0.4790218010790937,0.5700511435795816,0.4286651097074776,0.2079648887291501,0.379727880103329,0.3534021653399251,0.3202151092695006,0.3287963270769834,0.4330585263537357,0.3873735710744551,0.7275459503247703,0.2255631601848951,0.8042133207151021,0.2868293157816389,0.4401830452672276,0.2397265101580605,0.4143731728486358,0.2800325916534583,0.6624940277707494,0.6056885279054299,0.7298714963385566,0.6438428819385398,0.3444076428149687,0.2513463674800116,0.3923214011955463,0.0861461646369965,0.436876294023066,0.1580587554418419,0.2511790074090568,0.0,0.1751490739395985,0.2664339263061572,0.2443565506746018,0.2954210229136031,0.0,0.0,0.2493643592145242,0.2982037804665521,0.5017085543561514,0.2941176470588235,0.4769230769230766,0.2227041191517573,0.6079124265132356,0.3159218975232619,0.7612098908354625,0.5439740486995379,0.3866191679087428,0.4376595817036635,0.0,0.2900009264137961,0.2746839605011984,0.3015800112272821,0.3333333333333333,0.1654250394311091,0.1798519858429256,0.0094339228249859,0.12034846714117,0.4028516003463607,0.0,0.2766996070960827,0.2500905203187014,0.5026842651638742,0.2655033900439826,0.2890139525287155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(Sc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,284.0,284.0,284.0,0.2343590370318977,0.25,0.1503343630985854,0.2653802788525945,0.6455188628515639,0.4338636597186154,0.4756288038656389,0.3648304264000086,0.4290975843720612,0.3518230457538109,0.3023406795408121,0.3263477445880616,0.5680642419343038,0.5245096161945894,0.5691061716046917,0.4060560489843335,0.1918256700520391,0.3485782595280525,0.320632844789783,0.2876396467687414,0.3584148651931623,0.4164414137919343,0.3470287908434117,0.7763579860623457,0.2568334112927838,0.79111095677684,0.2666981764585634,0.4873491465457859,0.2568833944299684,0.3954320691093266,0.2537005260623894,0.6496040992225582,0.6053914696889421,0.7891091901468472,0.6642150108311236,0.3530152783421498,0.2336144080723539,0.3522824868089123,0.0780007891389312,0.4717815437004747,0.1697428420619763,0.2511789982436163,0.0,0.136429407258485,0.2952180623430465,0.1939874624229534,0.2955172938121171,0.0,0.0,0.2443186613779989,0.1407803457079144,0.5047559408846493,0.2352941176470588,0.4592592592592592,0.1655010782890607,0.5481365114645045,0.3350053631143926,0.7163429986577012,0.493613432860422,0.2955397226362476,0.3119406705809183,0.0,0.2900009264137961,0.2746839605011984,0.3015800112272821,0.1666666666666666,0.1067345634189858,0.1798519858429256,0.0094339228249859,0.1486926315275131,0.4224962007221611,0.0,0.2808653756873586,0.3183785857765138,0.5504449058282678,0.3412766340919057,0.4106701049532775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
